gp_low,grp_low,gp_high,grp_high,original_selectivity,plan_rows,calculated_ratio
0.0,0.318,0.688,0.598,0.970573793,2011164,0.9691142314697917
0.0,0.194,0.638,0.693,0.984960431,2037174,0.9816476007825525
0.288,0.033,0.432,0.803,0.078740533,161827,0.07797914478185866
0.16,0.0,0.393,0.912,0.406550219,841931,0.40569904493894743
0.046,0.28,0.512,0.689,0.979153445,2000730,0.9640864277247189
0.04,0.148,0.526,0.746,0.981332451,2005466,0.9663685514104257
0.053,0.368,0.637,0.536,0.898946589,1835340,0.8843903896379249
0.059,0.0,0.479,0.894,0.977164296,2024398,0.9754912637452656
0.326,0.204,0.373,0.698,0.023329618,49487,0.023846168672840992
0.018,0.009,0.744,0.904,0.987307608,2020000,0.9733720112178715
0.034,0.303,0.825,0.69,0.985820083,2017152,0.9719996530555207
0.173,0.079,0.555,0.893,0.413663548,842413,0.4059313049931093
0.002,0.289,0.725,0.681,0.985218712,2014484,0.9707140310129815
0.274,0.324,0.419,0.578,0.084703162,182440,0.08791187610227152
0.217,0.388,0.494,0.448,0.057776885,148119,0.07137370739088114
0.186,0.053,0.554,0.913,0.390090104,794568,0.38287636247988205
0.039,0.026,0.323,0.81,0.922271389,1884859,0.908251978065399
0.203,0.092,0.524,0.878,0.272454185,554485,0.2671882077426443
0.0,0.105,0.811,0.731,0.986795383,2045542,0.9856798666191224
0.207,0.0,0.653,0.987,0.254033352,516366,0.2488199069032314
0.0,0.193,0.773,0.643,0.982216196,2037371,0.981742528647013
0.0,0.385,0.737,0.451,0.376164614,789092,0.3802376569682835
0.074,0.266,0.658,0.618,0.976800486,1994717,0.9611889594556826
0.0,0.18,0.813,0.657,0.98393309,2039892,0.9829573161917061
0.041,0.559,0.792,0.631,0.043392174,87761,0.042289158948758225
0.087,0.012,0.624,0.886,0.986210396,2013124,0.9700586914410725
0.0,0.35,0.551,0.487,0.684029319,1425358,0.6868334570126153
0.251,0.404,0.31,0.489,0.040443145,94759,0.04566126654009618
0.099,0.339,0.62,0.625,0.916993011,1872759,0.9024213833447375
0.084,0.445,0.641,0.515,0.519461426,1059242,0.5104141167853666
0.285,0.225,0.439,0.611,0.079763056,169800,0.08182107302217553
0.281,0.204,0.49,1.0,0.096068009,195413,0.09416314100401878
0.323,0.313,0.365,0.524,0.015404824,40457,0.019494906662297737
0.221,0.175,0.472,0.727,0.191226252,387038,0.1865009685533379
0.154,0.379,0.584,0.601,0.431167387,892143,0.42989456742769583
0.271,0.134,0.591,0.779,0.115383188,227481,0.10961566261576863
0.0,0.04,0.851,0.797,0.987337484,2046721,0.9862479882038877
0.022,0.039,0.692,0.798,0.986860435,2016025,0.9714565885720343
0.0,0.181,0.782,0.813,0.987319655,2047007,0.9863858022609215
0.0,0.344,0.796,0.492,0.703338234,1464013,0.7054600387421335
0.408,0.253,0.571,0.752,0.021153504,40440,0.019486714917648872
0.238,0.212,0.666,0.625,0.157398667,324821,0.15652062874049516
0.151,0.137,0.565,0.7,0.448120451,913252,0.44006630494492255
0.076,0.138,0.645,0.771,0.986282194,2012859,0.9699309965980166
0.296,0.256,0.606,0.695,0.08561341,172273,0.083012730934919
0.0,0.279,0.613,0.557,0.931806102,1931138,0.9305523163362663
0.257,0.078,0.475,0.881,0.123235702,246564,0.11881113691778379
0.25,0.045,0.346,1.0,0.091743247,185239,0.08926062276534025
0.242,0.355,0.448,0.481,0.073507933,194661,0.09380077677013965
0.25,0.032,0.472,0.916,0.132516953,267460,0.12888023669323362
0.327,0.0,0.398,0.888,0.034766745,72963,0.03515848616558889
0.024,0.127,0.851,0.709,0.986449402,2018354,0.9725788575889286
0.336,0.022,0.38,0.875,0.020900042,43247,0.020839316519375886
0.276,0.116,0.342,0.774,0.057504148,116388,0.0560835750701117
0.079,0.0,0.482,0.839,0.977491002,2024741,0.9756565442402397
0.043,0.0,0.682,0.864,0.98688501,2043214,0.9845580794695604
0.251,0.104,0.509,0.803,0.135177826,271663,0.130905525090832
0.057,0.0,0.645,0.928,0.986515418,2041066,0.98352302843981
0.168,0.213,0.529,0.69,0.416654981,853094,0.41107812996925686
0.34,0.266,0.359,0.635,0.00866687,17713,0.008535316056783246
0.462,0.075,0.772,0.882,0.012456758,27042,0.01303065639968004
0.069,0.069,0.624,0.835,0.986172328,2012780,0.969892929078766
0.0,0.0,0.589,0.911,0.997784373,2065000,0.9950560411707449
0.0,0.037,0.704,0.866,0.987030535,2044537,0.9851955899501749
0.109,0.165,0.627,0.671,0.710418796,1453756,0.7005175255148752
0.176,0.271,0.686,0.642,0.408519611,837675,0.4036482175727379
0.259,0.285,0.432,0.618,0.109261061,225422,0.1086234977785916
0.092,0.438,0.5,0.457,0.213734768,434921,0.20957422202519202
0.0,0.15,0.578,0.77,0.984623124,2035814,0.9809922612106435
0.124,0.104,0.432,0.779,0.506885165,1042158,0.5021818952805913
0.0,0.119,0.851,0.763,0.987170276,2046114,0.9859554947331901
0.0,0.0,0.606,0.944,0.998338521,2065987,0.9955316442277112
0.0,0.293,0.536,0.628,0.975105276,2019383,0.973074699073851
0.28,0.355,0.49,0.923,0.09729388,197626,0.09522951341036785
0.0,0.0,0.775,0.906,0.999906036,2074932,0.9998419475150102
0.0,0.194,0.579,0.697,0.98356687,2034096,0.980164413133776
0.339,0.042,0.57,0.795,0.052475378,103847,0.05004047685591203
0.278,0.112,0.431,0.724,0.090648444,184564,0.08893536231604715
0.0,0.056,0.72,0.889,0.987149074,2045454,0.9856374622938813
0.138,0.003,0.43,0.913,0.460327602,943071,0.454435106926361
0.041,0.17,0.527,0.728,0.981201383,2005349,0.9663121729325482
0.0,0.021,0.305,0.987,0.908164716,1884875,0.9082596879427156
0.0,0.268,0.58,0.704,0.983841535,2034674,0.9804429324518373
0.0,0.36,0.79,0.911,0.987405909,2047749,0.9867433478214778
0.226,0.006,0.468,0.896,0.178206672,359843,0.17339658645181807
0.0,0.39,0.837,0.447,0.339026117,711028,0.3426211655407033
0.211,0.189,0.415,0.799,0.214213262,430127,0.20726415003421259
0.0,0.143,0.763,0.693,0.985877907,2044156,0.985011998496574
0.0,0.044,0.465,0.792,0.97521996,2020777,0.9737464221350578
0.116,0.185,0.603,0.651,0.584876876,1198091,0.5773209140059559
0.044,0.091,0.686,0.866,0.986909586,2016677,0.9717707660726849
0.0,0.394,0.706,0.442,0.285986472,597037,0.28769262646608135
0.116,0.192,0.603,0.703,0.587865418,1201678,0.579049372126866
0.268,0.201,0.462,0.766,0.10834744,216517,0.1043324691845841
0.234,0.24,0.368,0.636,0.126762973,259150,0.12487591916193634
0.03,0.415,0.83,0.498,0.733670833,1507834,0.7265759471102416
0.32,0.343,0.914,0.614,0.063057671,138683,0.06682680724342974
0.227,0.489,0.936,0.509,0.022319624,39763,0.0191604907336912
0.034,0.13,0.52,0.811,0.981238968,2005394,0.9663338569625011
0.0,0.346,0.845,0.562,0.941118193,1955194,0.9421441168817402
0.148,0.148,0.405,0.739,0.432252553,882749,0.42536790570820043
0.076,0.283,0.579,0.717,0.984067049,2008133,0.9676536915856326
0.279,0.095,0.753,0.92,0.107434301,220252,0.10613224367067259
0.0,0.23,0.739,0.706,0.986186784,2043891,0.9848843036535181
0.226,0.255,0.498,0.636,0.177585063,363662,0.1752368377938186
0.515,0.27,0.517,0.745,0.000176845,970,0.00046741131231749276
0.0,0.096,0.736,0.74,0.986726476,2044326,0.9850939159430625
0.17,0.184,0.552,0.784,0.416833272,849895,0.4095366363732737
0.155,0.188,0.183,0.777,0.043372899,89283,0.043022561028497636
0.0,0.265,0.825,0.714,0.98653132,2045239,0.9855338608174398
0.28,0.136,0.449,0.74,0.091499904,187110,0.09016219654404749
0.298,0.375,0.349,0.461,0.01302729,37230,0.017939920781010574
0.0,0.103,0.708,0.78,0.98689513,2043436,0.984665054017328
0.023,0.104,0.668,0.799,0.986679735,2014668,0.9708026946021221
0.0,0.166,0.777,0.788,0.98724352,2046561,0.986170889430722
0.4,0.25,0.462,0.663,0.014084507,30376,0.014637202085521814
0.167,0.136,0.569,0.701,0.42083711,858541,0.4137028613282191
0.022,0.362,0.606,0.474,0.629344578,1292090,0.6226159613735146
0.243,0.46,0.474,0.505,0.038986941,83852,0.040405539546851964
0.052,0.103,0.525,0.847,0.981677468,2007033,0.967123637520118
0.008,0.121,0.546,0.819,0.983021878,2008031,0.9676045411177394
0.061,0.245,0.487,0.591,0.959996319,1961587,0.945224694737045
0.0,0.17,0.947,0.78,0.987296525,2046418,0.986101982402205
0.0,0.0,0.772,0.94,0.99990459,2074932,0.9998419475150102
0.344,0.004,0.348,0.9,0.001965056,4105,0.001978065399034338
0.214,0.023,0.332,0.965,0.165037713,332973,0.16044881123329124
0.106,0.105,0.591,0.797,0.779824591,1595476,0.7688077638464578
0.0,0.159,0.675,0.817,0.986777072,2042206,0.9840723571986161
0.0,0.358,0.821,0.59,0.967538028,2008124,0.9676493547796421
0.278,0.07,0.885,0.928,0.109017718,222867,0.10739232674460068
0.0,0.152,0.499,0.685,0.977770004,2024592,0.9755847460077292
0.143,0.18,0.564,0.656,0.460991134,942046,0.4539411929107678
0.296,0.346,0.741,0.617,0.083204554,178421,0.08597525129381378
0.097,0.18,0.458,0.76,0.930612998,1899000,0.9150660640112565
0.124,0.108,0.757,0.805,0.524692099,1079909,0.520372868941723
0.005,0.313,0.7,0.651,0.98282624,2008661,0.9679081175370797
0.143,0.106,0.433,0.871,0.450103336,919680,0.44316374815685744
0.145,0.318,0.56,0.518,0.371962729,806724,0.38873394177115156
0.177,0.36,0.539,0.538,0.357004596,759976,0.3662076077214421
0.01,0.154,0.89,0.683,0.985596497,2016636,0.9717510095120612
0.0,0.0,0.585,0.923,0.997641258,2064767,0.9949437660823223
0.363,0.118,0.421,0.807,0.023790284,49792,0.023993138209188247
0.228,0.147,0.533,0.851,0.17989369,362057,0.17446344072549946
0.234,0.376,0.796,0.654,0.168591487,346381,0.16690968842458295
0.201,0.121,0.363,0.716,0.247776302,503308,0.24252768327823984
0.151,0.022,0.422,0.952,0.432424097,883538,0.4257480990333741
0.43,0.0,0.466,0.898,0.006281144,13556,0.006532193556470033
0.106,0.463,0.63,0.5,0.170389816,346086,0.16676753756155854
0.293,0.026,0.422,0.811,0.070961745,145056,0.0698977477520889
0.323,0.115,0.391,0.721,0.0343268,71517,0.03446170600310323
0.148,0.216,0.42,0.66,0.434649844,889563,0.42865134971039776
0.116,0.226,0.565,0.72,0.586720019,1199763,0.5781265961855382
0.097,0.045,0.55,0.791,0.939777637,1915147,0.9228467758256796
0.0,0.346,0.447,0.6,0.958526622,1985131,0.9565697792083884
0.0,0.286,0.697,0.551,0.922893962,1913753,0.9221750527644729
0.014,0.245,0.279,0.668,0.878807898,1795865,0.8653686766959321
0.216,0.185,0.508,0.651,0.207399655,422836,0.2037508553145148
0.0,0.018,0.644,0.865,0.986487952,2041099,0.9835389300617754
0.142,0.057,0.423,0.838,0.449839273,919945,0.44329144299991324
0.0,0.163,0.433,0.801,0.969727634,2009489,0.9683071036882126
0.032,0.187,0.241,0.854,0.828991466,1698782,0.818587550475603
0.0,0.277,0.334,0.632,0.92489564,1914650,0.9226072877615334
0.035,0.065,0.699,0.913,0.987016078,2017422,0.972129757235238
0.0,0.083,0.725,0.825,0.987132209,2045213,0.9855213322668003
0.0,0.227,0.723,0.709,0.986173774,2043028,0.9844684521457552
0.263,0.017,0.298,0.877,0.040660949,78683,0.03791476730626524
0.0,0.235,0.645,0.602,0.971879655,2011355,0.9692062681302583
0.217,0.338,0.302,0.499,0.08748402,200814,0.09676570646569586
0.0,0.0,0.619,0.889,0.998631978,2066742,0.9958954540635873
0.188,0.008,0.362,0.88,0.341130914,695082,0.3349373090600696
0.208,0.1,0.515,0.869,0.243292042,490289,0.23625425247920742
0.0,0.141,0.658,0.754,0.986310142,2040110,0.9830623632701445
0.049,0.33,0.678,0.553,0.925486891,1893947,0.9126311883812149
0.0,0.284,0.309,0.553,0.865136834,1776700,0.8561336892726694
0.012,0.141,0.552,0.754,0.98312307,2007236,0.9672214565885721
0.0,0.022,0.667,0.888,0.986780445,2042417,0.9841740312057284
0.021,0.0,0.69,0.856,0.986939943,2043679,0.9847821477790735
0.228,0.064,0.493,0.84,0.176442555,354818,0.17097520310708056
0.0,0.068,0.291,0.769,0.89405467,1854991,0.8938595645846785
0.0,0.435,0.79,0.464,0.306571854,639926,0.30835943448049885
0.0,0.0,0.302,0.84,0.917873865,1903595,0.917280244403111
0.0,0.148,0.6,0.925,0.985640347,2038578,0.9823241425170822
0.21,0.369,0.501,0.529,0.184117741,418715,0.2017650800381639
0.0,0.016,0.556,0.864,0.983696975,2036057,0.981109354972389
0.0,0.452,0.494,0.665,0.582664622,1200898,0.5786735156076829
0.058,0.042,0.502,0.841,0.979697474,2002285,0.9648357314264236
0.212,0.353,0.276,0.525,0.096668416,214992,0.10359762150284783
0.0,0.282,0.705,0.555,0.929691186,1927023,0.9285694322639091
0.399,0.112,0.63,0.874,0.026157217,50376,0.024274548731243312
0.041,0.038,0.852,0.799,0.987347121,2019941,0.9733435810452666
0.0,0.332,0.701,0.576,0.958016807,1987070,0.9575041199656911
0.0,0.196,0.831,0.707,0.986373749,2045114,0.9854736274009039
0.074,0.052,0.141,0.892,0.515731289,1054943,0.5083425691238688
0.241,0.23,0.483,0.606,0.141189124,296528,0.14288715630812523
0.238,0.389,0.291,0.508,0.04959911,114160,0.05500997465377832
0.012,0.375,0.718,0.592,0.968156264,1981035,0.9545960506153446
0.14,0.017,0.557,0.886,0.470176976,959719,0.4624572342742596
0.017,0.49,0.6,0.587,0.267733811,541666,0.2610111504100691
0.0,0.265,0.571,0.571,0.95115694,1969158,0.9488729123097829
0.0,0.164,0.812,0.672,0.98503223,2042585,0.9842549849175525
0.497,0.225,0.532,0.76,0.0029312,6902,0.0033258483274384897
0.265,0.361,0.3,0.535,0.033705672,70704,0.03406994786195465
0.141,0.097,0.573,0.798,0.468784378,955355,0.4603543652361632
0.066,0.147,0.816,0.765,0.987162566,2019342,0.9730549425132272
0.082,0.0,0.647,0.936,0.986541439,2041182,0.9835789250503552
0.0,0.0,0.535,0.905,0.994887385,2061864,0.9935449052166957
0.0,0.061,0.754,0.776,0.987144255,2045999,0.9859000799899772
0.0,0.298,0.615,0.774,0.985821047,2038004,0.98204755066835
0.0,0.076,0.476,0.803,0.976695439,2023191,0.9749096498751963
0.063,0.302,0.783,0.74,0.986862845,2018901,0.9728424390196891
0.263,0.203,0.266,0.695,0.003384638,7988,0.0038491562503011672
0.0,0.404,0.721,0.482,0.666619926,1390241,0.6699117219047251
0.218,0.0,0.352,0.886,0.162419727,333382,0.16064589497219625
0.0,0.273,0.39,0.564,0.918937347,1899191,0.9151581006717231
0.0,0.036,0.827,0.941,0.987444459,2047749,0.9867433478214778
0.0,0.0,0.828,0.902,0.999958559,2074932,0.9998419475150102
0.0,0.196,0.846,0.641,0.981927075,2037013,0.9815700201420545
0.155,0.449,0.606,0.549,0.240850901,512938,0.24716806568815475
0.177,0.416,0.39,0.482,0.244974724,529132,0.25497142526719546
0.234,0.06,0.487,0.843,0.162239027,326350,0.15725740389156057
0.0,0.124,0.445,0.712,0.971387668,2012551,0.9697825814596726
0.25,0.167,0.329,0.801,0.082576681,165127,0.07956930697840271
0.0,0.472,0.771,0.49,0.078133862,162977,0.07853329221398765
0.0,0.086,0.472,0.841,0.976243447,2023055,0.9748441159180055
0.163,0.0,0.653,0.932,0.430408445,888505,0.42814153407283906
0.044,0.232,0.684,0.652,0.982895147,2007924,0.9675529813131849
0.0,0.366,0.49,0.58,0.954208125,1976443,0.952383315825487
0.285,0.183,0.442,0.653,0.082824843,172313,0.08303200562821045
0.084,0.269,0.302,0.692,0.904508787,1848745,0.8908498212272197
0.0,0.385,0.633,0.451,0.376033064,786794,0.3791303258386901
0.23,0.328,0.437,0.671,0.161791372,328838,0.15845628981428833
0.0,0.086,0.603,0.801,0.985624445,2037797,0.9819478041305668
0.243,0.026,0.311,0.86,0.080770641,162681,0.07839065948363097
0.0,0.24,0.768,0.643,0.982208486,2037371,0.981742528647013
0.138,0.216,0.445,0.723,0.462682971,947768,0.45669843778610875
0.0,0.461,0.561,0.479,0.157856441,326090,0.1571321183851662
0.25,0.104,0.463,0.732,0.130930163,265359,0.12786783342810057
0.0,0.106,0.688,0.832,0.986896093,2043218,0.9845600069388896
0.0,0.04,0.445,0.984,0.972195278,2015057,0.9709901409943814
0.0,0.085,0.696,0.752,0.98659589,2042250,0.9840935593612367
0.169,0.314,0.448,0.576,0.387016271,810211,0.3904142131588331
0.083,0.282,0.491,0.62,0.969744499,1981351,0.9547483206923469
0.0,0.37,0.533,0.718,0.981468819,2032315,0.9793062074149745
0.154,0.143,0.539,0.76,0.442087951,902326,0.4348014224723649
0.0,0.26,0.333,0.842,0.928699502,1926500,0.9283174156491235
0.0,0.549,0.557,0.553,0.005276932,13926,0.00671048446941588
0.097,0.343,0.624,0.623,0.934134486,1903708,0.9173346954116592
0.0,0.015,0.365,0.821,0.944059031,1957082,0.9430538824050962
0.109,0.056,0.472,0.929,0.702876605,1440653,0.6942036178599308
0.0,0.018,0.826,0.939,0.987444459,2047749,0.9867433478214778
0.312,0.275,0.384,0.625,0.037734085,80612,0.038844289390245076
0.333,0.396,0.371,0.504,0.011007301,29290,0.014113894162659136
0.0,0.093,0.773,0.824,0.987326401,2047204,0.9864807301253818
0.28,0.098,0.621,0.853,0.10497003,210476,0.10142150863024392
0.0,0.0,0.74,0.94,0.99980388,2073767,0.9992805720728969
0.0,0.0,0.495,0.966,0.99154467,2054857,0.9901684608193672
0.0,0.342,0.702,0.541,0.907368189,1881921,0.9068362518431425
0.0,0.207,0.45,0.629,0.96649623,2001991,0.9646940624307315
0.079,0.374,0.145,0.567,0.517128705,1033476,0.4979983231016836
0.235,0.374,0.331,0.532,0.087947577,198893,0.09584003932037431
0.253,0.19,0.31,0.722,0.064192469,127605,0.0614886809363646
0.369,0.154,0.404,0.769,0.016041371,33434,0.01611075238765263
0.0,0.221,0.614,0.674,0.983748053,2034386,0.980304154660139
0.156,0.243,0.396,0.642,0.411316852,844032,0.40671144820408045
0.106,0.06,0.471,0.921,0.770761144,1581307,0.7619801856152963
0.345,0.185,0.376,0.651,0.013893687,28962,0.013955841677669304
0.0,0.227,0.325,0.812,0.923606162,1914589,0.922577893854264
0.06,0.338,0.646,0.498,0.733321479,1502957,0.7242258801306825
0.0,0.359,0.666,0.526,0.877083776,1815820,0.8749843393117007
0.316,0.486,0.716,0.53,0.016219662,29071,0.014008365216888486
0.0,0.436,0.464,0.568,0.709190997,1469861,0.7082779989013425
0.019,0.169,0.699,0.796,0.986896575,2016391,0.971632952015651
0.0,0.036,0.763,0.801,0.987259903,2046793,0.9862826826518123
0.059,0.435,0.522,0.55,0.686239645,1400524,0.6748667636826229
0.0,0.125,0.757,0.841,0.987316282,2047332,0.9865424091439144
0.298,0.183,0.626,0.737,0.084498369,169546,0.08169867871977488
0.0,0.167,0.714,0.717,0.986251837,2042656,0.9842891974981448
0.0,0.421,0.451,0.502,0.514523247,1066953,0.5141297957846246
0.08,0.0,0.477,0.918,0.976905051,2023989,0.9752941800063607
0.23,0.281,0.338,0.638,0.121782871,248657,0.11981968524425855
0.096,0.254,0.428,0.582,0.9096932,1856299,0.8944898470553088
0.0,0.125,0.71,0.712,0.986132333,2042338,0.9841359636864778
0.029,0.263,0.869,0.991,0.987465661,2020920,0.9738153291635747
0.0,0.322,0.557,0.588,0.963120748,1994219,0.9609489895242042
0.03,0.097,0.705,0.865,0.987037281,2017765,0.9722950377302121
0.303,0.322,0.423,0.584,0.055700036,122904,0.05922342260728776
0.059,0.35,0.52,0.655,0.977796506,1998088,0.962813334232819
0.14,0.164,0.606,0.718,0.471429349,961381,0.4632580977805191
0.0,0.334,0.33,0.594,0.914546088,1888675,0.9100907838054026
0.039,0.014,0.164,0.823,0.55808263,1141581,0.5500905910584698
0.115,0.316,0.613,0.521,0.49153961,1076795,0.5188723340689841
0.071,0.401,0.731,0.636,0.981089107,2006906,0.9670624403689176
0.271,0.168,0.43,0.74,0.099111966,198641,0.09571860875263823
0.0,0.042,0.72,0.794,0.987020897,2044373,0.98511656370768
0.0,0.337,0.389,0.649,0.952512433,1972689,0.950574385860085
0.084,0.176,0.498,0.813,0.979274876,2000988,0.9642107494964486
0.0,0.0,0.69,0.911,0.999478137,2070864,0.9978817112072704
0.0,0.309,0.334,0.528,0.841639044,1725129,0.8312833090793442
0.212,0.327,0.333,0.563,0.157448781,333088,0.16050422597650416
0.062,0.353,0.839,0.598,0.970984345,1988824,0.9583493152665208
0.274,0.086,0.454,0.796,0.100182194,202153,0.09741092682362693
0.173,0.065,0.397,0.836,0.389330681,795015,0.3830917571774139
0.174,0.27,0.211,0.648,0.179485549,373429,0.1799432360282567
0.277,0.335,0.292,0.582,0.01697764,35394,0.017055212358933338
0.156,0.512,0.902,0.719,0.097788758,156770,0.07554234168248798
0.078,0.121,0.551,0.715,0.982549648,2006495,0.9668643928953481
0.348,0.064,0.38,0.82,0.01487477,30615,0.014752368377938186
0.0,0.276,0.779,0.626,0.979341856,2031276,0.9788055472567293
0.203,0.306,0.29,0.614,0.180454584,370259,0.17841571658490984
0.052,0.233,0.514,0.68,0.978969372,2000474,0.9639630696876536
0.0,0.021,0.589,0.876,0.985259189,2037947,0.9820200842304097
0.032,0.393,0.761,0.648,0.982846478,2011559,0.9693045690660448
0.072,0.285,0.654,0.552,0.923969008,1889492,0.9104844694158805
0.0,0.086,0.52,0.938,0.981316549,2032985,0.9796290585276062
0.181,0.215,0.524,0.622,0.393511846,810183,0.3904007208735291
0.0,0.467,0.743,0.516,0.261908032,538858,0.2596580669410098
0.059,0.348,0.27,0.489,0.629328195,1260352,0.6073224559814192
0.058,0.302,0.238,0.684,0.823200381,1685051,0.8119710301359829
0.135,0.054,0.494,0.783,0.477294641,976257,0.47042635621560674
0.283,0.113,0.683,0.89,0.102072561,207146,0.09981689041373129
0.0,0.254,0.372,0.682,0.945878081,1960485,0.9446936769368658
0.0,0.1,0.584,0.736,0.984520968,2035554,0.9808669757042491
0.031,0.115,0.245,0.819,0.835819047,1711959,0.8249371163131367
0.182,0.203,0.54,0.634,0.394217782,809485,0.3900643774755934
0.0,0.393,0.397,0.537,0.881983887,1815552,0.8748551988666481
0.0,0.214,0.428,0.707,0.967883045,2005915,0.9665849098426221
0.321,0.009,0.361,0.937,0.021472501,44684,0.021531759875870974
0.0,0.224,0.752,0.663,0.984324366,2040637,0.9833163073542592
0.257,0.477,0.482,0.501,0.016281341,24676,0.011890558291491186
0.121,0.128,0.263,0.79,0.41655138,863891,0.4162808515559496
0.191,0.216,0.55,0.666,0.361248403,737992,0.35561423628846506
0.0,0.0,0.667,0.908,0.999301292,2069528,0.9972379364513362
0.263,0.033,0.44,0.867,0.11037032,220896,0.10644256623266482
0.116,0.071,0.683,0.889,0.590180792,1207934,0.5820639341576477
0.0,0.175,0.489,0.864,0.978338607,2026726,0.9766130508948276
0.218,0.107,0.503,0.769,0.203813596,412180,0.1986160770216744
0.044,0.071,0.285,0.86,0.887261301,1814599,0.8743959792989794
0.0,0.283,0.373,0.663,0.945622209,1959346,0.9441448300453918
0.249,0.255,0.317,0.638,0.074217724,150101,0.07232876844347215
0.0,0.005,0.652,0.832,0.986549631,2041156,0.9835663964997157
0.0,0.211,0.733,0.757,0.986896093,2044457,0.985157040563592
0.0,0.298,0.688,0.606,0.973722798,2016853,0.9718555747231672
0.024,0.046,0.691,0.79,0.986826705,2015827,0.9713611788402418
0.008,0.14,0.562,0.778,0.983863701,2008229,0.9676999508495321
0.067,0.105,0.64,0.771,0.986227261,2012573,0.9697931825409828
0.149,0.25,0.481,0.638,0.440903521,904597,0.4358957431839866
0.09,0.212,0.607,0.691,0.978756868,1994620,0.9611422183244509
0.19,0.216,0.362,0.62,0.324298798,666348,0.3210913331341615
0.183,0.046,0.512,0.856,0.395294274,806866,0.38880236693233616
0.0,0.27,0.568,0.567,0.946006739,1960676,0.9447857135973324
0.219,0.363,0.474,0.54,0.162187467,366886,0.1767903780731089
0.0,0.0,0.76,0.879,0.999868932,2074928,0.9998400200456811
0.277,0.034,0.368,0.842,0.06826666,137996,0.06649576438614921
0.0,0.024,0.616,0.919,0.986060053,2039495,0.9827660148607885
0.0,0.104,0.578,0.883,0.984854421,2037317,0.9817165078110694
0.0,0.278,0.698,0.625,0.978653267,2027289,0.9768843422029047
0.236,0.0,0.526,0.925,0.161892564,330803,0.15940315912223046
0.354,0.0,0.354,0.872,0.0,575,0.00027707371606449315
0.075,0.174,0.555,0.714,0.982779981,2006707,0.9669665487697927
0.311,0.052,0.451,0.873,0.05992746,123392,0.059458573865443363
0.167,0.177,0.529,0.726,0.418908194,856545,0.4127410541329761
0.123,0.027,0.396,0.81,0.502087691,1031933,0.4972548018079662
0.225,0.144,0.338,0.693,0.135706435,274375,0.13221234929599182
0.0,0.354,0.456,0.592,0.956793827,1981810,0.9549694977978663
0.147,0.282,0.578,0.678,0.455425082,927343,0.44685629752416567
0.0,0.0,0.756,0.928,0.999870378,2074696,0.9997282268245906
0.202,0.378,0.365,0.551,0.214658026,460595,0.22194568391430472
0.064,0.0,0.796,0.953,0.987418438,2047747,0.9867423840868133
0.051,0.0,0.647,0.894,0.986536138,2041182,0.9835789250503552
0.0,0.0,0.624,0.848,0.99870474,2066915,0.9959788171120727
0.0,0.315,0.566,0.522,0.861553184,1782878,0.8591106656515328
0.0,0.183,0.491,0.741,0.978096228,2025122,0.9758401356938408
0.127,0.0,0.441,0.952,0.495416717,1028885,0.49578607017915827
0.207,0.358,0.507,0.539,0.205239924,456516,0.21998014706590982
0.011,0.313,0.856,0.678,0.985362309,2016267,0.9715732004664476
0.0,0.0,0.546,0.906,0.995604886,2062503,0.9938528184420266
0.228,0.021,0.674,0.929,0.1845095,370148,0.17836222931102608
0.231,0.075,0.337,0.843,0.121340035,244354,0.11774621011343157
0.26,0.203,0.292,0.634,0.03719343,73654,0.03549145649219857
0.0,0.416,0.622,0.467,0.574367344,1195673,0.5761557587964882
0.018,0.382,0.55,0.528,0.879682488,1797645,0.8662264005474013
0.096,0.17,0.75,0.872,0.949789882,1940347,0.9349898325992888
0.0,0.0,0.563,0.899,0.996623072,2063490,0.9943284214989929
0.32,0.147,0.42,0.735,0.046449624,96701,0.04659705289939574
0.138,0.146,0.404,0.771,0.452888531,927708,0.44703217910045007
0.0,0.261,0.763,0.576,0.958268341,1990360,0.9590894634889122
0.115,0.156,0.58,0.779,0.602760908,1231930,0.5936268226631843
0.255,0.062,0.775,0.923,0.136611864,276471,0.13322234322446344
0.121,0.192,0.611,0.645,0.536865037,1105350,0.532632055742413
0.123,0.49,0.663,0.52,0.09110911,173551,0.0836285573855806
0.081,0.319,0.63,0.579,0.959479275,1961781,0.9453181769995085
0.0,0.086,0.353,0.827,0.938681389,1946445,0.9379282595915692
0.308,0.414,0.75,0.816,0.076537916,157858,0.07606661334001523
0.099,0.307,0.466,0.586,0.894286448,1830012,0.8818230004915046
0.022,0.216,0.209,0.703,0.74220278,1523140,0.7339514084982123
0.166,0.086,0.53,0.816,0.42094553,860094,0.41445120129525936
0.052,0.431,0.207,0.656,0.540124871,1143456,0.5509940923065062
0.122,0.49,0.17,0.593,0.049328301,66444,0.032017193026415966
0.511,0.018,0.52,0.997,0.0007122,2385,0.0011492535875022888
0.0,0.131,0.984,0.705,0.986353029,2045053,0.9854442334936345
0.095,0.065,0.472,0.863,0.949530637,1936560,0.9331650010119213
0.0,0.044,0.558,0.858,0.98380684,2036171,0.9811642878482696
0.029,0.244,0.681,0.592,0.967969781,1978955,0.9535937665641896
0.0,0.348,0.775,0.531,0.889807489,1847450,0.8902258030319092
