gp_low,grp_low,gp_high,grp_high,original_selectivity,plan_rows,calculated_ratio
0.049,0.318,0.645,0.585,0.964029068,1971981,0.9502332237888265
0.302,0.107,0.394,0.793,0.052717275,106247,0.05119695845339861
0.127,0.204,0.612,0.687,0.508267161,1045085,0.5035923209621926
0.0,0.318,0.688,0.598,0.970573793,2008705,0.9679293196997003
0.0,0.194,0.638,0.693,0.984960431,2038122,0.9821044110135597
0.288,0.033,0.432,0.803,0.078740533,161396,0.07777145996164336
0.16,0.0,0.393,0.912,0.406550219,847829,0.40854109846477066
0.046,0.28,0.512,0.689,0.979153445,2008921,0.9680334030434741
0.04,0.148,0.526,0.746,0.981332451,2012657,0.9698336593968948
0.053,0.368,0.637,0.536,0.898946589,1840484,0.8868691151952045
0.059,0.0,0.479,0.894,0.977164296,2028055,0.9772534525794359
0.326,0.204,0.373,0.698,0.023329618,46912,0.02260536029220435
0.018,0.009,0.744,0.904,0.987307608,2021208,0.9739541069552731
0.034,0.303,0.825,0.69,0.985820083,2020174,0.9734558561336892
0.173,0.079,0.555,0.893,0.413663548,850562,0.4098580418839085
0.002,0.289,0.725,0.681,0.985218712,2016281,0.9715799466090996
0.274,0.324,0.419,0.578,0.084703162,185757,0.08951023004346444
0.217,0.388,0.494,0.448,0.057776885,149960,0.0722608251496198
0.186,0.053,0.554,0.913,0.390090104,800986,0.3859689870184941
0.039,0.026,0.323,0.81,0.922271389,1892357,0.91186501932288
0.203,0.092,0.524,0.878,0.272454185,563384,0.27147634513265806
0.0,0.105,0.811,0.731,0.986795383,2044591,0.9852216107861184
0.207,0.0,0.653,0.987,0.254033352,527355,0.2541151470177231
0.0,0.193,0.773,0.643,0.982216196,2033672,0.9799601013848868
0.0,0.385,0.737,0.451,0.376164614,775418,0.3736486030666037
0.074,0.266,0.658,0.618,0.976800486,1997040,0.9623083372685832
0.0,0.18,0.813,0.657,0.98393309,2039135,0.9825925426211656
0.041,0.559,0.792,0.631,0.043392174,87031,0.041937395796189395
0.087,0.012,0.624,0.886,0.986210396,2017516,0.9721750527644729
0.0,0.35,0.551,0.487,0.684029319,1423641,0.6860060908030801
0.251,0.404,0.31,0.489,0.040443145,99412,0.04790339523722329
0.099,0.339,0.62,0.625,0.916993011,1877683,0.9047940980889142
0.084,0.445,0.641,0.515,0.519461426,1069128,0.5151778572323468
0.285,0.225,0.439,0.611,0.079763056,170134,0.08198201671115908
0.281,0.204,0.49,1.0,0.096068009,199066,0.09592340236885981
0.323,0.313,0.365,0.524,0.015404824,38360,0.018484430866493838
0.221,0.175,0.472,0.727,0.191226252,395127,0.19039879340419996
0.154,0.379,0.584,0.601,0.431167387,900170,0.43376251650395614
0.271,0.134,0.591,0.779,0.115383188,233257,0.11239892832705299
0.0,0.04,0.851,0.797,0.987337484,2046969,0.9863674913022946
0.022,0.039,0.692,0.798,0.986860435,2018652,0.9727224540539499
0.0,0.181,0.782,0.813,0.987319655,2045125,0.9854789279415591
0.0,0.344,0.796,0.492,0.703338234,1463897,0.7054041421315883
0.408,0.253,0.571,0.752,0.021153504,41851,0.020166629723504526
0.238,0.212,0.666,0.625,0.157398667,327171,0.15765301697136744
0.151,0.137,0.565,0.7,0.448120451,924028,0.4452589073176373
0.076,0.138,0.645,0.771,0.986282194,2016744,0.971803051183948
0.296,0.256,0.606,0.695,0.08561341,171334,0.08256025750990237
0.0,0.279,0.613,0.557,0.931806102,1931644,0.9307961412064031
0.257,0.078,0.475,0.881,0.123235702,255604,0.12316721760164992
0.25,0.045,0.346,1.0,0.091743247,190415,0.09175476807725297
0.242,0.355,0.448,0.481,0.073507933,197293,0.09506905158871659
0.25,0.032,0.472,0.916,0.132516953,274561,0.13230197661979703
0.327,0.0,0.398,0.888,0.034766745,70210,0.03383190539980532
0.024,0.127,0.851,0.709,0.986449402,2022011,0.9743410464230988
0.336,0.022,0.38,0.875,0.020900042,41992,0.02023457301735686
0.276,0.116,0.342,0.774,0.057504148,119650,0.057655426308028876
0.079,0.0,0.482,0.839,0.977491002,2028509,0.9774722203482937
0.043,0.0,0.682,0.864,0.98688501,2042655,0.9842887156308125
0.251,0.104,0.509,0.803,0.135177826,280181,0.13501007102724477
0.057,0.0,0.645,0.928,0.986515418,2041504,0.9837340863313513
0.168,0.213,0.529,0.69,0.416654981,861321,0.4150424525119744
0.34,0.266,0.359,0.635,0.00866687,18101,0.008722280581710243
0.462,0.075,0.772,0.882,0.012456758,21717,0.010464712855256691
0.069,0.069,0.624,0.835,0.986172328,2017196,0.9720208552181413
0.0,0.0,0.589,0.911,0.997784373,2063487,0.994326975896996
0.0,0.037,0.704,0.866,0.987030535,2043432,0.9846631265479988
0.109,0.165,0.627,0.671,0.710418796,1456709,0.701940479747116
0.176,0.271,0.686,0.642,0.408519611,841732,0.4056031533398225
0.259,0.285,0.432,0.618,0.109261061,232286,0.11193103514740321
0.092,0.438,0.5,0.457,0.213734768,434182,0.20921812206663262
0.0,0.15,0.578,0.77,0.984623124,2038105,0.9820962192689109
0.124,0.104,0.432,0.779,0.506885165,1047833,0.5049164923913149
0.0,0.119,0.851,0.763,0.987170276,2046377,0.9860822258415813
0.0,0.0,0.606,0.944,0.998338521,2064016,0.9945818837157754
0.0,0.293,0.536,0.628,0.975105276,2021257,0.973977718454555
0.28,0.355,0.49,0.923,0.09729388,201721,0.09720276013607934
0.0,0.0,0.775,0.906,0.999906036,2069276,0.9971165058836001
0.0,0.194,0.579,0.697,0.98356687,2036678,0.9814085945857387
0.339,0.042,0.57,0.795,0.052475378,104571,0.05038934880448715
0.278,0.112,0.431,0.724,0.090648444,187603,0.09039975713886453
0.0,0.056,0.72,0.889,0.987149074,2043925,0.9849006871428159
0.138,0.003,0.43,0.913,0.460327602,951432,0.4584639996916049
0.041,0.17,0.527,0.728,0.981201383,2012380,0.9697001821458516
0.0,0.021,0.305,0.987,0.908164716,1887291,0.9094238794175188
0.0,0.268,0.58,0.704,0.983841535,2037023,0.9815748388153773
0.0,0.36,0.79,0.911,0.987405909,2046079,0.9859386293765601
0.226,0.006,0.468,0.896,0.178206672,367291,0.17698553434268477
0.0,0.39,0.837,0.447,0.339026117,701881,0.3382135250522826
0.211,0.189,0.415,0.799,0.214213262,441914,0.21294392027986855
0.0,0.143,0.763,0.693,0.985877907,2041961,0.9839542997022059
0.0,0.044,0.465,0.792,0.97521996,2024015,0.9753067085570001
0.116,0.185,0.603,0.651,0.584876876,1203967,0.5801523664504689
0.044,0.091,0.686,0.866,0.986909586,2019423,0.9730939737671425
0.0,0.394,0.706,0.442,0.285986472,591559,0.2850529572198182
0.116,0.192,0.603,0.703,0.587865418,1207851,0.582023939169068
0.268,0.201,0.462,0.766,0.10834744,225138,0.10848664745622236
0.234,0.24,0.368,0.636,0.126762973,265325,0.12785144993880285
0.03,0.415,0.83,0.498,0.733670833,1508288,0.7267947148790995
0.32,0.343,0.914,0.614,0.063057671,136839,0.06593824388269422
0.227,0.489,0.936,0.509,0.022319624,41223,0.01986401703882887
0.034,0.13,0.52,0.811,0.981238968,2013585,0.9702808322812563
0.0,0.346,0.845,0.562,0.941118193,1954587,0.9418516234110424
0.148,0.148,0.405,0.739,0.432252553,891883,0.4297692819213014
0.076,0.283,0.579,0.717,0.984067049,2013789,0.9703791332170427
0.279,0.095,0.753,0.92,0.107434301,218443,0.10526054566656708
0.0,0.23,0.739,0.706,0.986186784,2041943,0.9839456260902248
0.226,0.255,0.498,0.636,0.177585063,371629,0.17907587483014176
0.515,0.27,0.517,0.745,0.000176845,1036,0.0004992145562483737
0.0,0.096,0.736,0.74,0.986726476,2042442,0.9841860778890356
0.17,0.184,0.552,0.784,0.416833272,857714,0.41330435704441854
0.155,0.188,0.183,0.777,0.043372899,91240,0.04396557539778148
0.0,0.265,0.825,0.714,0.98653132,2044725,0.9852861810086447
0.28,0.136,0.449,0.74,0.091499904,189799,0.09145793780056474
0.298,0.375,0.349,0.461,0.01302729,36481,0.017579002149128303
0.0,0.103,0.708,0.78,0.98689513,2042276,0.9841060879118761
0.023,0.104,0.668,0.799,0.986679735,2017931,0.9723750277073716
0.0,0.166,0.777,0.788,0.98724352,2044537,0.9851955899501749
0.4,0.25,0.462,0.663,0.014084507,32913,0.015859699507531588
0.167,0.136,0.569,0.701,0.42083711,865585,0.41709713481684224
0.022,0.362,0.606,0.474,0.629344578,1288409,0.6208422077233696
0.243,0.46,0.474,0.505,0.038986941,86614,0.0417364571186261
0.052,0.103,0.525,0.847,0.981677468,2014355,0.9706518701271166
0.008,0.121,0.546,0.819,0.983021878,2014522,0.9707323419716084
0.061,0.245,0.487,0.591,0.959996319,1967147,0.9479038771045556
0.0,0.17,0.947,0.78,0.987296525,2049625,0.9876473309368464
0.0,0.0,0.772,0.94,0.99990459,2069183,0.9970716922216976
0.344,0.004,0.348,0.9,0.001965056,4433,0.0021361178840241706
0.214,0.023,0.332,0.965,0.165037713,341313,0.1644675847845571
0.106,0.105,0.591,0.797,0.779824591,1595752,0.7689407592301688
0.0,0.159,0.675,0.817,0.986777072,2041904,0.9839268332642657
0.0,0.358,0.821,0.59,0.967538028,2005584,0.9664254117556355
0.278,0.07,0.885,0.928,0.109017718,225159,0.10849676667020036
0.0,0.152,0.499,0.685,0.977770004,2028958,0.9776885787804902
0.143,0.18,0.564,0.656,0.460991134,952612,0.4590326031437025
0.296,0.346,0.741,0.617,0.083204554,173834,0.08376492584061757
0.097,0.18,0.458,0.76,0.930612998,1905237,0.9180714705627246
0.124,0.108,0.757,0.805,0.524692099,1081046,0.5209207520985323
0.005,0.313,0.7,0.651,0.98282624,2010782,0.9689301581488584
0.143,0.106,0.433,0.871,0.450103336,929625,0.4479559187764425
0.145,0.318,0.56,0.518,0.371962729,818487,0.39440214720083266
0.177,0.36,0.539,0.538,0.357004596,768283,0.37021047965074255
0.01,0.154,0.89,0.683,0.985596497,2021530,0.9741092682362692
0.0,0.0,0.585,0.923,0.997641258,2063363,0.9942672243477926
0.363,0.118,0.421,0.807,0.023790284,49050,0.02363559264863198
0.228,0.147,0.533,0.851,0.17989369,369393,0.1779984194751501
0.234,0.376,0.796,0.654,0.168591487,349959,0.1686338097395025
0.201,0.121,0.363,0.716,0.247776302,513793,0.24758006225725934
0.151,0.022,0.422,0.952,0.432424097,892706,0.43016585873577284
0.43,0.0,0.466,0.898,0.006281144,14815,0.0071388645278182014
0.106,0.463,0.63,0.5,0.170389816,350828,0.1690525524512591
0.293,0.026,0.422,0.811,0.070961745,143923,0.06935179206460877
0.323,0.115,0.391,0.721,0.0343268,68724,0.03311585054402822
0.148,0.216,0.42,0.66,0.434649844,899071,0.43323294430577375
0.116,0.226,0.565,0.72,0.586720019,1206857,0.5815449630407756
0.097,0.045,0.55,0.791,0.939777637,1921550,0.9259321723543074
0.0,0.346,0.447,0.6,0.958526622,1985758,0.9568719100257317
0.0,0.286,0.697,0.551,0.922893962,1912009,0.921334676136966
0.014,0.245,0.279,0.668,0.878807898,1798524,0.8666499619324808
0.216,0.185,0.508,0.651,0.207399655,434149,0.2092022204446672
0.0,0.018,0.644,0.865,0.986487952,2041586,0.9837735994525987
0.142,0.057,0.423,0.838,0.449839273,928589,0.4474567042201941
0.0,0.163,0.433,0.801,0.969727634,2011583,0.9693161338820196
0.032,0.187,0.241,0.854,0.828991466,1699548,0.8189566608521341
0.0,0.277,0.334,0.632,0.92489564,1915330,0.922934957547488
0.035,0.065,0.699,0.913,0.987016078,2019823,0.9732867207000568
0.0,0.083,0.725,0.825,0.987132209,2043580,0.9847344429131771
0.0,0.227,0.723,0.709,0.986173774,2041504,0.9837340863313513
0.263,0.017,0.298,0.877,0.040660949,86555,0.04170802694602122
0.0,0.235,0.645,0.602,0.971879655,2010487,0.968788007285834
0.217,0.338,0.302,0.499,0.08748402,206914,0.09970509719264092
0.0,0.0,0.619,0.889,0.998631978,2064421,0.9947770399853513
0.188,0.008,0.362,0.88,0.341130914,701130,0.33785164268573575
0.208,0.1,0.515,0.869,0.243292042,504464,0.24308472191436253
0.0,0.141,0.658,0.754,0.986310142,2040287,0.9831476537879591
0.049,0.33,0.678,0.553,0.925486891,1895896,0.9135703478118404
0.0,0.284,0.309,0.553,0.865136834,1778518,0.8570097240827655
0.012,0.141,0.552,0.754,0.98312307,2013593,0.9702846872199146
0.0,0.022,0.667,0.888,0.986780445,2042294,0.9841147615238572
0.021,0.0,0.69,0.856,0.986939943,2042904,0.9844087005965517
0.228,0.064,0.493,0.84,0.176442555,362757,0.1748007478580997
0.0,0.068,0.291,0.769,0.89405467,1857321,0.894982315468905
0.0,0.435,0.79,0.464,0.306571854,636532,0.3067239767547199
0.0,0.0,0.302,0.84,0.917873865,1902954,0.9169713674431156
0.0,0.148,0.6,0.925,0.985640347,2040233,0.9831216329520156
0.21,0.369,0.501,0.529,0.184117741,432697,0.2085025490781878
0.0,0.016,0.556,0.864,0.983696975,2038879,0.9824691845841003
0.0,0.452,0.494,0.665,0.582664622,1215405,0.585663964997157
0.058,0.042,0.502,0.841,0.979697474,2009983,0.9685451461503619
0.212,0.353,0.276,0.525,0.096668416,221578,0.10677119975328393
0.0,0.282,0.705,0.555,0.929691186,1925160,0.9276717134238601
0.399,0.112,0.63,0.874,0.026157217,50593,0.024379113942349394
0.041,0.038,0.852,0.799,0.987347121,2023590,0.9751019149407785
0.0,0.332,0.701,0.576,0.958016807,1982983,0.9555347281786378
0.0,0.196,0.831,0.707,0.986373749,2044788,0.9853165386505788
0.074,0.052,0.141,0.892,0.515731289,1051313,0.5065933907076704
0.241,0.23,0.483,0.606,0.141189124,302617,0.14582124649441516
0.238,0.389,0.291,0.508,0.04959911,118171,0.05694274452357777
0.012,0.375,0.718,0.592,0.968156264,1981628,0.9548817979433902
0.14,0.017,0.557,0.886,0.470176976,969422,0.4671327929994314
0.017,0.49,0.6,0.587,0.267733811,544248,0.26225533186203176
0.0,0.265,0.571,0.571,0.95115694,1969693,0.9491307113325559
0.0,0.164,0.812,0.672,0.98503223,2041525,0.9837442055453293
0.497,0.225,0.532,0.76,0.0029312,6213,0.0029938417354933838
0.265,0.361,0.3,0.535,0.033705672,78151,0.037658413885489045
0.141,0.097,0.573,0.798,0.468784378,964750,0.46488150882299084
0.066,0.147,0.816,0.765,0.987162566,2021898,0.9742865954145504
0.082,0.0,0.647,0.936,0.986541439,2041566,0.983763962105953
0.0,0.0,0.535,0.905,0.994887385,2061807,0.9935174387787554
0.0,0.061,0.754,0.776,0.987144255,2043621,0.9847541994738008
0.0,0.298,0.615,0.774,0.985821047,2039312,0.9826778331389802
0.0,0.076,0.476,0.803,0.976695439,2026754,0.9766265431801316
0.063,0.302,0.783,0.74,0.986862845,2020454,0.9735907789867294
0.263,0.203,0.266,0.695,0.003384638,7692,0.0037065235199444887
0.0,0.404,0.721,0.482,0.666619926,1384636,0.6672108555072618
0.218,0.0,0.352,0.886,0.162419727,338813,0.16326291645384192
0.0,0.273,0.39,0.564,0.918937347,1898651,0.9148978923122886
0.0,0.036,0.827,0.941,0.987444459,2047217,0.9864869944007016
0.0,0.0,0.828,0.902,0.999958559,2070926,0.9979115869818721
0.0,0.196,0.846,0.641,0.981927075,2035186,0.9806896485259678
0.155,0.449,0.606,0.549,0.240850901,521192,0.251145398648844
0.177,0.416,0.39,0.482,0.244974724,531801,0.25625752917706696
0.234,0.06,0.487,0.843,0.162239027,335254,0.1615479506182358
0.0,0.124,0.445,0.712,0.971387668,2015043,0.9709833948517295
0.25,0.167,0.329,0.801,0.082576681,171782,0.08277613407476654
0.0,0.472,0.771,0.49,0.078133862,165646,0.07981939612385917
0.0,0.086,0.472,0.841,0.976243447,2026481,0.9764949933984175
0.163,0.0,0.653,0.932,0.430408445,892640,0.43013405549184197
0.044,0.232,0.684,0.652,0.982895147,2010611,0.9688477588350375
0.0,0.366,0.49,0.58,0.954208125,1978155,0.9532082726983607
0.285,0.183,0.442,0.653,0.082824843,172775,0.08325462833572661
0.084,0.269,0.302,0.692,0.904508787,1854888,0.893809932249453
0.0,0.385,0.633,0.451,0.376033064,774204,0.3730636161252084
0.23,0.328,0.437,0.671,0.161791372,335916,0.16186694679220917
0.0,0.086,0.603,0.801,0.985624445,2039412,0.9827260198722088
0.243,0.026,0.311,0.86,0.080770641,168414,0.08115320489962703
0.0,0.24,0.768,0.643,0.982208486,2033519,0.9798863756830469
0.138,0.216,0.445,0.723,0.462682971,956603,0.4609557356668562
0.0,0.461,0.561,0.479,0.157856441,327346,0.1577373437545175
0.25,0.104,0.463,0.732,0.130930163,272193,0.1311609147769436
0.0,0.106,0.688,0.832,0.986896093,2042564,0.9842448657035745
0.0,0.04,0.445,0.984,0.972195278,2017472,0.9721538506018523
0.0,0.085,0.696,0.752,0.98659589,2041421,0.9836940913427715
0.169,0.314,0.448,0.576,0.387016271,816003,0.39320518874743404
0.083,0.282,0.491,0.62,0.969744499,1987271,0.9576009752994805
0.0,0.37,0.533,0.718,0.981468819,2035821,0.9809956342819695
0.154,0.143,0.539,0.76,0.442087951,912486,0.4396971945683914
0.0,0.26,0.333,0.842,0.928699502,1928794,0.9294228193093877
0.0,0.549,0.557,0.553,0.005276932,14045,0.0067678266819579235
0.097,0.343,0.624,0.623,0.934134486,1906834,0.9188410126923855
0.0,0.015,0.365,0.821,0.944059031,1958799,0.9438812486146314
0.109,0.056,0.472,0.929,0.702876605,1446143,0.6968490695141814
0.0,0.018,0.826,0.939,0.987444459,2047186,0.9864720565134008
0.312,0.275,0.384,0.625,0.037734085,78434,0.03779478234052601
0.333,0.396,0.371,0.504,0.011007301,28374,0.013672503686285092
0.0,0.093,0.773,0.824,0.987326401,2045040,0.9854379692183148
0.28,0.098,0.621,0.853,0.10497003,211725,0.10202336092826923
0.0,0.0,0.74,0.94,0.99980388,2068187,0.9965917523587406
0.0,0.0,0.495,0.966,0.99154467,2055534,0.9904946850033249
0.0,0.342,0.702,0.541,0.907368189,1879852,0.9058392683326426
0.0,0.207,0.45,0.629,0.96649623,2003099,0.9652279714349046
0.079,0.374,0.145,0.567,0.517128705,1026809,0.49478571359733237
0.235,0.374,0.331,0.532,0.087947577,205412,0.09898133245954724
0.253,0.19,0.31,0.722,0.064192469,135043,0.06507281015390842
0.369,0.154,0.404,0.769,0.016041371,32680,0.01574742441910893
0.0,0.221,0.614,0.674,0.983748053,2035633,0.9809050432234997
0.156,0.243,0.396,0.642,0.411316852,850742,0.40994477800372003
0.106,0.06,0.471,0.921,0.770761144,1583033,0.7628118886308222
0.345,0.185,0.376,0.651,0.013893687,28338,0.013655156462322793
0.0,0.227,0.325,0.812,0.923606162,1918330,0.9243805595443463
0.06,0.338,0.646,0.498,0.733321479,1504069,0.7247617166041845
0.0,0.359,0.666,0.526,0.877083776,1816899,0.8755042741632374
0.316,0.486,0.716,0.53,0.016219662,28506,0.013736110174146854
0.0,0.436,0.464,0.568,0.709190997,1475591,0.7110390987153417
0.019,0.169,0.699,0.796,0.986896575,2018833,0.9728096720410937
0.0,0.036,0.763,0.801,0.987259903,2044332,0.9850968071470563
0.059,0.435,0.522,0.55,0.686239645,1410646,0.6797442248200225
0.0,0.125,0.757,0.841,0.987316282,2044843,0.9853430413538544
0.298,0.183,0.626,0.737,0.084498369,167927,0.08091853550880372
0.0,0.167,0.714,0.717,0.986251837,2041366,0.9836675886394958
0.0,0.421,0.451,0.502,0.514523247,1069056,0.5151431627844222
0.08,0.0,0.477,0.918,0.976905051,2027586,0.9770274568005937
0.23,0.281,0.338,0.638,0.121782871,255148,0.12294748609812746
0.096,0.254,0.428,0.582,0.9096932,1861652,0.8970692828850361
0.0,0.125,0.71,0.712,0.986132333,2041156,0.9835663964997157
0.029,0.263,0.869,0.991,0.987465661,2025054,0.9758073687152453
0.0,0.322,0.557,0.588,0.963120748,1995477,0.96155517862822
0.03,0.097,0.705,0.865,0.987037281,2020008,0.9733758661565298
0.303,0.322,0.423,0.584,0.055700036,121528,0.058560373158062125
0.059,0.35,0.52,0.655,0.977796506,2006450,0.9668427088653951
0.14,0.164,0.606,0.718,0.471429349,969810,0.4673197575243584
0.0,0.334,0.33,0.594,0.914546088,1890144,0.9107986469165309
0.039,0.014,0.164,0.823,0.55808263,1139992,0.5493249038674672
0.115,0.316,0.613,0.521,0.49153961,1086935,0.523758468818365
0.071,0.401,0.731,0.636,0.981089107,2006672,0.9669496834131627
0.271,0.168,0.43,0.74,0.099111966,204488,0.0985360870445149
0.0,0.042,0.72,0.794,0.987020897,2042888,0.9844009907192351
0.0,0.337,0.389,0.649,0.952512433,1973515,0.9509724082765533
0.084,0.176,0.498,0.813,0.979274876,2008578,0.9678681225485
0.0,0.0,0.69,0.911,0.999478137,2066631,0.9958419667897035
0.0,0.309,0.334,0.528,0.841639044,1728278,0.8328007093087131
0.212,0.327,0.333,0.563,0.157448781,343838,0.16568429979857946
0.062,0.353,0.839,0.598,0.970984345,1990211,0.9590176652564016
0.274,0.086,0.454,0.796,0.100182194,207298,0.09989013424823877
0.173,0.065,0.397,0.836,0.389330681,801132,0.38603933964900783
0.174,0.27,0.211,0.648,0.179485549,368085,0.17736813700451992
0.277,0.335,0.292,0.582,0.01697764,38974,0.01878029740851749
0.156,0.512,0.902,0.719,0.097788758,158141,0.07620298179505218
0.078,0.121,0.551,0.715,0.982549648,2012895,0.9699483438219789
0.348,0.064,0.38,0.82,0.01487477,29789,0.014354345961469887
0.0,0.276,0.779,0.626,0.979341856,2027863,0.977160934051637
0.203,0.306,0.29,0.614,0.180454584,377240,0.18177963243159892
0.052,0.233,0.514,0.68,0.978969372,2008565,0.9678618582731803
0.0,0.021,0.589,0.876,0.985259189,2039894,0.9829582799263706
0.032,0.393,0.761,0.648,0.982846478,2011691,0.9693681755539065
0.072,0.285,0.654,0.552,0.923969008,1892012,0.9116987750932414
0.0,0.086,0.52,0.938,0.981316549,2037771,0.9819352755799273
0.181,0.215,0.524,0.622,0.393511846,818919,0.39461031388838025
0.0,0.467,0.743,0.516,0.261908032,548982,0.26453649181307404
0.059,0.348,0.27,0.489,0.629328195,1256978,0.6056966356022859
0.058,0.302,0.238,0.684,0.823200381,1685859,0.8123603789404701
0.135,0.054,0.494,0.783,0.477294641,986058,0.47514913793934255
0.283,0.113,0.683,0.89,0.102072561,205548,0.09904686641673814
0.0,0.254,0.372,0.682,0.945878081,1961610,0.9452357776856876
0.0,0.1,0.584,0.736,0.984520968,2037700,0.981901062999335
0.031,0.115,0.245,0.819,0.835819047,1712310,0.8251062517467691
0.182,0.203,0.54,0.634,0.394217782,817019,0.39369476595703673
0.0,0.393,0.397,0.537,0.881983887,1817746,0.8759124157936837
0.0,0.214,0.428,0.707,0.967883045,2007805,0.9674956391006428
0.321,0.009,0.361,0.937,0.021472501,42674,0.020563206537975963
0.0,0.224,0.752,0.663,0.984324366,2038286,0.9821834372560546
0.257,0.477,0.482,0.501,0.016281341,25935,0.012497229262839355
0.121,0.128,0.263,0.79,0.41655138,858769,0.41381272707998035
0.191,0.216,0.55,0.666,0.361248403,746811,0.35986382429189595
0.0,0.0,0.667,0.908,0.999301292,2065915,0.9954969497797866
0.263,0.033,0.44,0.867,0.11037032,228437,0.11007632778543411
0.116,0.071,0.683,0.889,0.590180792,1211861,0.5839562271715352
0.0,0.175,0.489,0.864,0.978338607,2030641,0.9784995615007276
0.218,0.107,0.503,0.769,0.203813596,420692,0.20271773175409347
0.044,0.071,0.285,0.86,0.887261301,1819843,0.8769228915894876
0.0,0.283,0.373,0.663,0.945622209,1960289,0.9445992309397376
0.249,0.255,0.317,0.638,0.074217724,157356,0.07582471593920762
0.0,0.005,0.652,0.832,0.986549631,2041456,0.9837109566994016
0.0,0.211,0.733,0.757,0.986896093,2042645,0.9842838969574896
0.0,0.298,0.688,0.606,0.973722798,2014954,0.9709405086591559
0.024,0.046,0.691,0.79,0.986826705,2018484,0.9726415003421258
0.008,0.14,0.562,0.778,0.983863701,2014312,0.9706311498318283
0.067,0.105,0.64,0.771,0.986227261,2016590,0.971728843614776
0.149,0.25,0.481,0.638,0.440903521,915872,0.44132879735551206
0.09,0.212,0.607,0.691,0.978756868,2003112,0.9652342357102243
0.19,0.216,0.362,0.62,0.324298798,671824,0.32373003864576005
0.183,0.046,0.512,0.856,0.395294274,816292,0.3933444484064647
0.0,0.27,0.568,0.567,0.946006739,1959872,0.9443982922621744
0.219,0.363,0.474,0.54,0.162187467,374410,0.18041594788122933
0.0,0.0,0.76,0.879,0.999868932,2068809,0.9968914738394226
0.277,0.034,0.368,0.842,0.06826666,140886,0.06788836097645597
0.0,0.024,0.616,0.919,0.986060053,2040725,0.9833587116795004
0.0,0.104,0.578,0.883,0.984854421,2039556,0.9827954087680579
0.0,0.278,0.698,0.625,0.978653267,2024988,0.9757755654713144
0.236,0.0,0.526,0.925,0.161892564,338117,0.16292753679057081
0.354,0.0,0.354,0.872,0.0,580,0.0002794830527259235
0.075,0.174,0.555,0.714,0.982779981,2013000,0.9699989398918689
0.311,0.052,0.451,0.873,0.05992746,123013,0.05927594614650694
0.167,0.177,0.529,0.726,0.418908194,864540,0.4165935834546033
0.123,0.027,0.396,0.81,0.502087691,1036542,0.4994757283424727
0.225,0.144,0.338,0.693,0.135706435,280671,0.13524618602006497
0.0,0.354,0.456,0.592,0.956793827,1983233,0.9556551950117094
0.147,0.282,0.578,0.678,0.455425082,937900,0.45194337095110976
0.0,0.0,0.756,0.928,0.999870378,2068685,0.9968317222902191
0.202,0.378,0.365,0.551,0.214658026,467670,0.2253548952902287
0.064,0.0,0.796,0.953,0.987418438,2046203,0.9859983809257635
0.051,0.0,0.647,0.894,0.986536138,2041566,0.983763962105953
0.0,0.0,0.624,0.848,0.99870474,2064478,0.9948045064232915
0.0,0.315,0.566,0.522,0.861553184,1784292,0.8597920260593853
0.0,0.183,0.491,0.741,0.978096228,2029160,0.9777859159816119
0.127,0.0,0.441,0.952,0.495416717,1034081,0.4982898528377167
0.207,0.358,0.507,0.539,0.205239924,471496,0.22719851970355523
0.011,0.313,0.856,0.678,0.985362309,2020029,0.9733859853705078
0.0,0.0,0.546,0.906,0.995604886,2062149,0.9936822374063973
0.228,0.021,0.674,0.929,0.1845095,373740,0.18009309676859767
0.231,0.075,0.337,0.843,0.121340035,251683,0.12127781579175621
0.26,0.203,0.292,0.634,0.03719343,80657,0.03886597342019795
0.0,0.416,0.622,0.467,0.574367344,1188228,0.5725682565076183
0.018,0.382,0.55,0.528,0.879682488,1804560,0.8695585131501595
0.096,0.17,0.75,0.872,0.949789882,1943525,0.9365212069812939
0.0,0.0,0.563,0.899,0.996623072,2062678,0.9939371452251766
0.32,0.147,0.42,0.735,0.046449624,93848,0.04522228540038357
0.138,0.146,0.404,0.771,0.452888531,934669,0.45038645760049345
0.0,0.261,0.763,0.576,0.958268341,1984834,0.9564266646106994
0.115,0.156,0.58,0.779,0.602760908,1243545,0.5992237117276872
0.255,0.062,0.775,0.923,0.136611864,279312,0.13459132831548817
0.121,0.192,0.611,0.645,0.536865037,1106204,0.5330435704441853
0.123,0.49,0.663,0.52,0.09110911,177023,0.08530160076327785
0.081,0.319,0.63,0.579,0.959479275,1964219,0.9464929695556219
0.0,0.086,0.353,0.827,0.938681389,1948265,0.9388052581363299
0.308,0.414,0.75,0.816,0.076537916,152885,0.07367028709655657
0.099,0.307,0.466,0.586,0.894286448,1837067,0.8852225745207829
0.022,0.216,0.209,0.703,0.74220278,1517089,0.7310356292705492
0.166,0.086,0.53,0.816,0.42094553,867887,0.41820639341576477
0.052,0.431,0.207,0.656,0.540124871,1141610,0.5501045652111061
0.122,0.49,0.17,0.593,0.049328301,65813,0.03171313473974345
0.511,0.018,0.52,0.997,0.0007122,2603,0.0012543006659406532
0.0,0.131,0.984,0.705,0.986353029,2048614,0.9871601630639052
0.095,0.065,0.472,0.863,0.949530637,1947782,0.9385725162148357
